,video_id,start_frame,end_frame,class,total_frames
2663,169_02_0015_E,158,288,9,313
2664,218_01_0026_1,132,202,30,358
2665,218_01_0026_1,113,155,8,358
2666,040_02_0006_1,44,146,8,433
2667,040_02_0006_1,118,260,30,433
2668,030_02_0009_h,0,105,8,233
2669,030_02_0009_h,48,231,15,233
2670,030_02_0009_h,81,231,24,233
2671,030_02_0009_L,0,34,9,300
2672,030_02_0009_L,40,170,8,300
2673,030_02_0009_L,0,64,19,300
2674,030_02_0009_L,112,296,15,300
2675,030_02_0009_L,146,296,24,300
2676,030_02_0009_i,0,103,9,369
2677,030_02_0009_i,109,239,8,369
2678,030_02_0009_i,53,133,19,369
2679,030_02_0009_i,181,365,15,369
2680,030_02_0009_i,215,365,24,369
2681,121_01_0005_G,0,291,21,292
2682,121_01_0005_G,2,39,7,292
2683,121_01_0005_G,119,149,9,292
2684,191_02_0042_F,0,380,21,381
2685,191_02_0042_F,149,179,7,381
2686,191_02_0042_F,294,341,9,381
2687,085_04_0024_J,8,121,9,330
2688,085_04_0024_J,162,212,10,330
2689,085_04_0024_J,0,235,21,330
2690,085_04_0024_J,230,328,23,330
2691,085_04_0007_F,15,32,9,343
2692,085_04_0007_F,168,220,10,343
2693,085_04_0007_F,0,227,21,343
2694,085_04_0007_F,227,342,23,343
2695,085_04_0024_L,0,33,6,411
2696,085_04_0024_L,89,202,9,411
2697,085_04_0024_L,243,293,10,411
2698,085_04_0024_L,0,316,21,411
2699,085_04_0024_L,312,409,23,411
2700,031_01_0025_0,87,122,21,153
2701,031_01_0025_0,117,150,1,153
2702,060_03_0018_0,146,194,1,208
2703,060_03_0018_0,101,206,21,208
2704,118_01_0031_H,0,234,21,235
2705,118_01_0031_H,23,48,1,235
2706,192_02_0028_0,0,132,21,265
2707,192_02_0028_0,27,114,1,265
2708,121_01_0016_K,0,287,21,289
2709,121_01_0016_K,251,285,1,289
2710,118_01_0031_J,0,414,21,415
2711,118_01_0031_J,89,113,1,415
2712,118_01_0031_J,299,339,9,415
2713,026_04_0003_1,0,245,12,246
2714,026_04_0003_1,25,77,10,246
2715,026_04_0023_T,0,261,12,262
2716,026_04_0023_T,66,120,10,262
2717,026_04_0013_0,0,321,12,322
2718,026_04_0013_0,71,127,10,322
2719,191_02_0021_F,0,335,12,337
2720,191_02_0021_F,45,89,10,337
2721,191_02_0021_F,169,232,8,337
2722,005_03_0026_C,0,336,12,337
2723,005_03_0026_C,2,37,10,337
2724,005_03_0026_C,171,216,8,337
2725,026_04_0023_[,0,387,12,388
2726,026_04_0023_[,80,124,8,388
2727,026_04_0023_[,191,245,10,388
2728,167_02_0019_a,0,24,19,314
2729,167_02_0019_a,30,312,19,314
2730,167_02_0019_a,0,112,7,314
2731,137_01_0035_4,117,165,19,334
2732,137_01_0035_4,105,249,7,334
2733,167_05_0011_[,0,343,19,344
2734,167_05_0011_[,287,343,7,344
2735,190_02_0024_2,11,62,7,150
2736,190_02_0024_2,11,62,10,150
2737,174_02_0014_],0,321,24,322
2738,174_02_0014_],0,63,20,322
2739,174_02_0014_],72,98,48,322
2740,174_02_0014_F,0,351,24,352
2741,174_02_0014_F,29,92,20,352
2742,174_02_0014_F,101,127,48,352
2743,174_02_0027_L,0,277,24,323
2744,174_02_0027_L,159,226,12,323
2745,174_02_0027_L,234,321,17,323
2746,174_02_0027_L,301,322,9,323
2747,005_01_0025_1,1,124,11,247
2748,005_01_0025_1,63,123,7,247
2749,122_01_0026_0,42,328,11,333
2750,122_01_0026_0,83,135,7,333
2751,005_01_0046_[,0,196,11,397
2752,005_01_0046_[,291,396,49,397
2753,005_01_0046_[,0,16,8,397
2754,005_01_0046_[,53,84,6,397
2755,005_01_0046_[,150,187,7,397
2756,005_01_0046_[,57,93,7,397
2757,150_01_0045_R,0,44,8,369
2758,150_01_0045_R,0,368,25,369
2759,150_01_0045_R,0,368,50,369
2760,150_01_0045_R,230,305,19,369
2761,030_04_0017_D,0,21,8,404
2762,030_04_0017_D,44,111,9,404
2763,030_04_0017_D,200,294,5,404
2764,030_04_0017_D,0,249,21,404
2765,030_04_0017_D,242,402,19,404
2766,030_04_0017_D,0,402,24,404
2767,165_01_2629_5,17,53,8,151
2768,165_01_2629_5,53,86,5,151
2769,203_01_0020_2,2,31,19,153
2770,203_01_0020_2,31,62,15,153
2771,203_01_0020_2,110,135,19,153
2772,203_01_0020_2,135,152,15,153
2773,165_01_2629_7,83,140,19,172
2774,165_01_2629_7,140,170,15,172
2775,103_02_0024_0,0,283,25,284
2776,103_02_0024_0,104,158,19,284
2777,103_02_0024_0,158,248,15,284
2778,148_02_0012_3,175,313,19,358
2779,148_02_0012_3,313,354,15,358
2780,139_05_0023_0,0,399,25,400
2781,139_05_0023_0,0,165,19,400
2782,139_05_0023_0,162,399,15,400
2783,203_02_0043_2,40,256,19,422
2784,203_02_0043_2,251,336,15,422
2785,214_01_0026_Q,0,271,17,373
2786,214_01_0026_Q,0,271,0,373
2787,214_02_0016_K,0,21,20,299
2788,214_02_0016_K,8,298,17,299
2789,214_02_0016_K,0,173,0,299
2790,137_01_0013_A,29,137,24,311
2791,137_01_0013_A,220,310,10,311
2792,137_01_0013_A,0,310,49,311
2793,137_01_0013_D,2,110,24,380
2794,137_01_0013_D,193,293,10,380
2795,137_01_0013_D,323,379,7,380
2796,137_01_0013_D,0,379,49,380
2797,019_04_0009_0,2,125,49,387
2798,019_04_0009_0,125,195,24,387
2799,019_01_0014_E,0,162,22,436
2800,019_01_0014_E,159,233,49,436
2801,019_01_0014_E,214,432,24,436
2802,137_01_0019_5,57,183,24,252
2803,137_01_0019_5,20,57,8,252
2804,137_01_0019_5,74,140,8,252
2805,087_02_0050_2,54,130,8,323
2806,087_02_0050_2,75,241,24,323
2807,087_02_0050_2,183,286,8,323
2808,087_01_0049_1,192,333,8,415
2809,087_01_0049_1,303,399,24,415
2810,087_01_0049_1,339,383,8,415
2811,087_05_0043_A,75,423,24,424
2812,087_05_0043_A,0,99,8,424
2813,087_05_0043_A,149,423,8,424
2814,152_01_0030_^,0,179,19,351
2815,152_01_0030_^,8,173,30,351
2816,152_01_0030_^,270,348,4,351
2817,152_01_0030_^,0,279,8,351
2818,192_02_0024_0,0,45,49,153
2819,192_02_0024_0,0,47,1,153
2820,067_01_0028_2,17,111,49,220
2821,067_01_0028_2,6,31,1,220
2822,007_01_0003_2,54,96,1,229
2823,007_01_0003_2,95,218,49,229
2824,112_01_0029_0,207,267,49,271
2825,112_01_0029_0,174,248,1,271
2826,067_02_0019_E,0,368,49,370
2827,067_02_0019_E,0,17,1,370
2828,067_02_0019_D,7,375,49,377
2829,067_02_0019_D,0,24,1,377
2830,052_01_0016_O,0,275,11,277
2831,052_01_0016_O,240,275,8,277
2832,159_02_0033_A,0,419,11,421
2833,159_02_0033_A,215,419,8,421
2834,052_01_0043_A,0,440,11,441
2835,052_01_0043_A,198,221,8,441
2836,005_01_0030_A,0,158,12,309
2837,005_01_0030_A,173,188,48,309
2838,005_01_0030_A,285,307,49,309
2839,005_01_0030_A,132,155,7,309
2840,067_01_0023_C,0,236,12,325
2841,067_01_0023_C,180,235,7,325
2842,067_01_0023_C,240,324,7,325
2843,067_01_0033_B,0,381,12,383
2844,067_01_0033_B,0,43,7,383
2845,005_01_0025_L,0,399,12,401
2846,005_01_0025_L,163,198,10,401
2847,005_01_0025_L,203,253,7,401
2848,067_01_0033_A,0,426,12,427
2849,067_01_0033_A,0,87,7,427
2850,119_02_0006_1,49,87,1,147
2851,119_02_0006_1,69,97,29,147
2852,192_01_0022_0,47,129,29,184
2853,192_01_0022_0,35,84,1,184
2854,067_02_0011_2,135,203,29,223
2855,067_02_0011_2,89,157,1,223
2856,022_04_0025_0,0,227,49,232
2857,022_04_0025_0,71,116,9,232
2858,022_04_0025_0,189,210,9,232
2859,022_04_0025_P,0,330,49,332
2860,022_04_0025_P,81,107,9,332
2861,022_04_0025_P,188,248,9,332
2862,022_04_0025_P,281,315,9,332
2863,174_03_0006_0,0,135,24,211
2864,174_03_0006_0,104,126,48,211
2865,174_02_0014__,0,249,24,250
2866,174_02_0014__,0,26,48,250
2867,174_04_0010_C,0,323,24,325
2868,174_04_0010_C,3,170,48,325
2869,174_04_0010_C,0,24,8,325
2870,174_04_0010_C,122,159,8,325
2871,065_01_0014_H,0,140,9,238
2872,065_01_0014_H,138,237,7,238
2873,065_01_0014_H,0,237,21,238
2874,126_01_0033_a,53,72,9,316
2875,126_01_0033_a,279,312,9,316
2876,126_01_0033_a,60,287,7,316
2877,126_01_0033_a,0,117,21,316
2878,126_01_0033_a,158,314,11,316
2879,065_01_0014_J,24,165,9,333
2880,065_01_0014_J,163,262,7,333
2881,065_01_0014_J,0,330,21,333
2882,118_04_0018_A,0,346,21,348
2883,118_04_0018_A,171,224,9,348
2884,118_04_0018_A,296,345,7,348
2885,022_01_0030_O,0,438,49,440
2886,022_01_0030_O,0,35,26,440
2887,022_01_0030_O,218,255,10,440
2888,022_01_0030_O,356,438,10,440
2889,051_03_0007_C,95,240,12,241
2890,051_03_0007_C,0,240,8,241
2891,051_03_0007_E,42,56,23,306
2892,051_03_0007_E,151,296,12,306
2893,051_03_0007_E,0,305,8,306
2894,026_04_0023_A,37,330,12,331
2895,026_04_0023_A,0,50,8,331
2896,128_01_0033_A,0,119,8,396
2897,128_01_0033_A,119,394,12,396
2898,118_02_0026_A,0,374,21,375
2899,118_02_0026_A,0,93,43,375
2900,100_01_0025_Y,0,161,9,371
2901,100_01_0025_Y,0,320,0,371
2902,100_01_0025_Y,0,62,50,371
2903,100_01_0025_Y,110,320,19,371
2904,100_01_0025_a,0,46,0,371
2905,100_01_0025_a,144,370,4,371
2906,030_01_0011_a,0,120,15,309
2907,030_01_0011_a,120,307,17,309
2908,030_01_0011_a,0,65,24,309
2909,030_01_0011_N,0,173,17,352
2910,030_01_0011_N,177,350,13,352
2911,030_01_0011_N,189,350,24,352
2912,185_01_0009_0,2,60,4,171
2913,185_01_0009_0,59,87,7,171
2914,033_01_0026_N,118,238,7,240
2915,033_01_0026_N,0,135,4,240
2916,033_01_0026_R,233,353,7,357
2917,033_01_0026_R,114,249,4,357
2918,100_01_0024_[,63,313,8,314
2919,100_01_0024_[,0,10,15,314
2920,100_01_0024_[,0,313,50,314
2921,100_01_0024_d,0,384,8,386
2922,100_01_0024_d,191,384,4,386
2923,100_01_0024_d,0,384,50,386
2924,137_01_0036_Q,0,328,24,330
2925,137_01_0036_Q,0,161,19,330
2926,137_01_0036_Q,217,274,20,330
2927,137_01_0036_Q,193,259,7,330
2928,137_01_0036_Q,284,326,2,330
2929,030_01_0012_C,164,329,5,331
2930,030_01_0012_C,0,135,0,331
2931,030_01_0012_C,216,329,41,331
2932,030_01_0012_C,0,329,24,331
2933,030_01_0012_^,128,293,5,364
2934,030_01_0012_^,0,99,0,364
2935,030_01_0012_^,180,303,41,364
2936,030_01_0012_^,0,362,24,364
2937,030_01_0012_U,218,383,5,385
2938,030_01_0012_U,0,189,0,385
2939,030_01_0012_U,270,383,41,385
2940,030_01_0012_U,0,383,24,385
2941,030_01_0012_L,0,10,41,230
2942,030_01_0012_L,69,228,22,230
2943,030_01_0012_L,0,228,24,230
2944,076_02_0010_A,0,322,17,324
2945,076_02_0010_A,287,322,8,324
2946,101_01_0033_B,0,331,17,333
2947,101_01_0033_B,286,331,8,333
2948,218_01_0038_O,0,38,30,343
2949,218_01_0038_O,0,341,17,343
2950,218_01_0038_O,34,78,8,343
2951,218_01_0038_O,87,126,7,343
2952,218_01_0038_O,122,169,10,343
2953,218_01_0038_O,321,341,8,343
2954,040_01_0023_E,1,163,0,325
2955,040_01_0023_E,114,227,21,325
2956,040_01_0023_E,122,167,8,325
2957,040_01_0023_E,225,282,8,325
2958,040_01_0023_E,314,324,0,325
2959,077_02_0021_B,0,95,7,262
2960,077_02_0021_B,0,260,21,262
2961,065_01_0032_I,159,292,7,293
2962,065_01_0032_I,0,292,21,293
2963,077_02_0021_A,234,330,7,331
2964,077_02_0021_A,0,330,21,331
2965,118_02_0023_A,0,401,21,403
2966,118_02_0023_A,309,401,7,403
2967,169_01_0013_1,117,183,30,187
2968,169_01_0013_1,90,141,9,187
2969,019_01_0027_6,45,162,24,167
2970,019_01_0027_6,60,84,8,167
2971,019_01_0027_6,84,113,9,167
2972,137_01_0015_F,0,246,24,248
2973,137_01_0015_F,45,81,8,248
2974,137_01_0015_F,99,145,9,248
2975,137_01_0015_I,0,402,24,405
2976,137_01_0015_I,122,155,9,405
2977,137_01_0015_I,200,237,8,405
2978,137_01_0015_I,254,300,9,405
2979,215_02_0018_2,0,182,17,235
2980,215_02_0018_2,181,233,19,235
2981,022_02_0021_B,0,12,17,256
2982,022_02_0021_B,12,255,19,256
2983,076_02_0043_B,0,431,17,433
2984,076_02_0043_B,0,106,19,433
2985,137_01_0037_S,0,315,24,316
2986,137_01_0037_S,0,78,19,316
2987,137_01_0037_S,0,85,7,316
2988,137_01_0037_M,0,317,24,319
2989,137_01_0037_M,0,81,19,319
2990,137_01_0037_M,2,88,7,319
2991,137_01_0037_B,0,328,24,329
2992,137_01_0037_B,0,74,19,329
2993,137_01_0037_B,158,239,19,329
2994,137_01_0037_B,161,246,7,329
2995,192_01_0025_2,30,75,48,158
2996,192_01_0025_2,75,116,8,158
2997,184_01_0036_0,2,39,48,175
2998,184_01_0036_0,11,90,8,175
2999,100_01_0025_B,78,165,8,321
3000,100_01_0025_B,162,302,9,321
3001,100_01_0025_B,0,117,48,321
3002,100_01_0025_B,153,302,50,321
3003,100_01_0025_b,0,275,4,321
3004,100_01_0025_b,156,320,48,321
3005,118_01_0007_A,0,285,21,286
3006,118_01_0007_A,204,285,5,286
3007,070_05_0016_G,0,376,21,377
3008,070_05_0016_G,351,376,5,377
3009,070_01_0024_C,0,35,49,422
3010,070_01_0024_C,35,421,21,422
3011,070_01_0024_C,225,248,5,422
3012,214_01_0026_Z,0,41,17,373
3013,214_01_0026_Z,52,320,20,373
3014,214_01_0026_Z,190,323,30,373
3015,214_01_0026_Z,0,55,0,373
3016,214_01_0026_Z,0,158,6,373
3017,214_01_0026_Z,191,323,7,373
3018,214_01_0026_[,0,149,20,307
3019,214_01_0026_[,155,305,17,307
3020,214_01_0026_[,19,302,30,307
3021,214_01_0026_[,20,268,7,307
3022,067_04_0020_W,0,314,49,317
3023,067_04_0020_W,156,212,29,317
3024,067_04_0020_W,230,273,30,317
3025,067_04_0020_W,143,191,1,317
3026,067_04_0020_V,0,341,49,344
3027,067_04_0020_V,183,239,29,344
3028,067_04_0020_V,257,300,30,344
3029,067_04_0020_V,0,17,7,344
3030,067_04_0020_V,170,218,1,344
3031,035_02_0019_l,0,137,19,318
3032,035_02_0019_l,182,315,22,318
3033,035_02_0019_l,114,257,5,318
3034,035_02_0019_l,281,315,5,318
3035,035_02_0019_P,0,176,19,357
3036,035_02_0019_P,221,354,22,357
3037,035_02_0019_P,153,296,5,357
3038,035_02_0019_P,320,354,5,357
3039,035_02_0019_Y,0,185,19,333
3040,035_02_0019_Y,230,332,22,333
3041,035_02_0019_Y,162,305,5,333
3042,033_01_0023_B,0,35,9,424
3043,033_01_0023_B,5,423,11,424
3044,100_04_0028_Q,154,264,8,266
3045,100_04_0028_Q,0,264,23,266
3046,068_02_0020_B,0,156,0,316
3047,068_02_0020_B,0,37,8,316
3048,068_02_0020_B,0,314,23,316
3049,168_05_0025_0,83,112,29,147
3050,168_05_0025_0,107,144,30,147
3051,168_01_0015_1,2,51,29,156
3052,168_01_0015_1,51,80,30,156
3053,138_02_0022_7,134,203,29,277
3054,138_02_0022_7,203,273,30,277
3055,196_01_0030_1,0,169,25,170
3056,196_01_0030_1,2,35,19,170
3057,196_01_0030_1,35,89,12,170
3058,026_02_0021_B,0,20,19,240
3059,026_02_0021_B,20,238,12,240
3060,077_01_0003_0,69,163,19,374
3061,077_01_0003_0,330,372,12,374
3062,062_01_0031_1,59,87,9,213
3063,062_01_0031_1,108,127,9,213
3064,062_01_0031_1,146,165,9,213
3065,192_01_0019_3,149,169,19,304
3066,192_01_0019_3,169,301,49,304
3067,081_01_0044_Q,0,152,49,307
3068,081_01_0044_Q,141,213,19,307
3069,081_01_0044_Q,206,306,49,307
3070,141_01_0017_C,3,185,17,378
3071,141_01_0017_C,174,207,19,378
3072,141_01_0017_C,207,375,49,378
3073,192_01_0018_3,2,83,49,162
3074,192_01_0018_3,10,64,1,162
3075,067_01_0004_1,90,254,49,258
3076,067_01_0004_1,98,135,1,258
3077,067_04_0020_L,0,347,49,349
3078,067_04_0020_L,0,58,1,349
3079,152_01_0030_D,0,167,19,449
3080,152_01_0030_D,0,161,30,449
3081,152_01_0030_D,258,336,4,449
3082,152_01_0030_D,0,267,8,449
3083,214_02_0012_0,87,254,4,379
3084,214_02_0012_0,63,222,8,379
3085,019_02_0033_3,0,179,21,265
3086,019_02_0033_3,179,264,49,265
3087,019_01_0039_B,0,219,21,314
3088,019_01_0039_B,249,312,49,314
3089,019_01_0039_G,0,276,21,344
3090,019_01_0039_G,306,342,49,344
3091,167_01_0035_1,97,148,24,153
3092,167_01_0035_1,51,81,7,153
3093,123_03_0005_1,96,169,24,179
3094,123_03_0005_1,86,130,7,179
3095,137_01_0009_2,60,264,24,269
3096,137_01_0009_2,51,84,7,269
3097,019_01_0008_7,181,330,24,333
3098,019_01_0008_7,163,215,7,333
3099,043_01_0016_J,0,339,21,342
3100,043_01_0016_J,275,339,24,342
3101,043_01_0016_J,126,168,9,342
3102,043_01_0016_J,251,293,8,342
3103,134_01_0026_C,0,403,21,404
3104,134_01_0026_C,0,19,8,404
3105,134_01_0026_C,90,403,24,404
3106,086_02_0035_1,63,228,7,376
3107,086_02_0035_1,219,284,48,376
3108,031_01_0023_3,35,74,7,154
3109,031_01_0023_3,74,145,21,154
3110,126_01_0027_D,0,56,7,340
3111,126_01_0027_D,173,192,9,340
3112,126_01_0027_D,81,339,21,340
3113,126_01_0027_A,2,74,7,376
3114,126_01_0027_A,191,210,9,376
3115,126_01_0027_A,99,375,21,376
3116,191_02_0042_A,27,404,21,405
3117,191_02_0042_A,0,30,7,405
3118,191_02_0042_A,204,234,7,405
3119,191_02_0042_A,348,396,9,405
3120,107_01_0018_0,113,149,29,151
3121,107_01_0018_0,92,144,8,151
3122,218_01_0025_3,94,145,29,148
3123,218_01_0025_3,75,118,8,148
3124,192_02_0015_2,89,155,29,216
3125,192_02_0015_2,30,72,8,216
3126,005_05_0023_0,0,410,12,411
3127,005_05_0023_0,251,320,29,411
3128,005_05_0023_0,114,285,8,411
3129,030_01_0006_W,0,24,17,317
3130,030_01_0006_W,0,145,23,317
3131,030_01_0006_W,147,316,17,317
3132,022_04_0038_C,0,248,49,250
3133,022_04_0038_C,227,248,8,250
3134,052_01_0034_1,0,42,27,152
3135,052_01_0034_1,38,74,26,152
3136,052_01_0034_1,0,150,11,152
3137,178_01_0016_0,58,126,27,240
3138,178_01_0016_0,124,204,26,240
3139,035_01_0014_0,0,398,26,402
3140,035_01_0014_0,0,398,27,402
3141,116_01_0026_H,0,178,21,361
3142,116_01_0026_H,0,283,21,361
3143,116_01_0026_H,283,359,17,361
3144,085_04_0040_E,0,95,9,356
3145,085_04_0040_E,300,319,5,356
3146,085_04_0040_E,0,220,21,356
3147,085_04_0040_E,205,277,17,356
3148,085_04_0040_E,274,355,23,356
3149,085_04_0040_N,22,41,5,267
3150,085_04_0040_N,0,266,23,267
3151,112_02_0009_A,0,306,23,308
3152,112_02_0009_A,44,306,5,308
3153,100_02_0002_4,41,218,8,432
3154,100_02_0002_4,2,143,29,432
3155,152_01_0027_E,0,33,29,440
3156,152_01_0027_E,0,439,8,440
3157,030_04_0017_I,0,98,8,313
3158,030_04_0017_I,98,158,9,313
3159,030_04_0017_I,167,312,8,313
3160,030_04_0017_I,0,312,21,313
3161,030_04_0017_I,0,312,24,313
3162,145_03_0007_0,0,354,21,359
3163,145_03_0007_0,138,269,8,359
3164,145_03_0007_0,231,267,9,359
3165,086_04_0032_2,110,151,5,153
3166,086_04_0032_2,86,151,12,153
3167,086_03_0026_0,107,150,5,154
3168,086_03_0026_0,105,150,12,154
3169,069_01_00016_0,126,249,12,262
3170,069_01_00016_0,239,257,5,262
3171,086_02_0028_1,213,429,12,432
3172,086_02_0028_1,352,429,5,432
3173,121_01_0006_K,0,362,21,364
3174,121_01_0006_K,179,205,10,364
3175,121_01_0006_K,303,320,7,364
3176,174_03_0012_1,90,150,12,153
3177,174_03_0012_1,90,108,10,153
3178,174_03_0012_1,111,132,7,153
3179,005_01_0025_B,0,353,12,354
3180,005_01_0025_B,175,210,10,354
3181,005_01_0025_B,215,265,7,354
3182,112_01_0032_V,0,239,23,241
3183,112_01_0032_V,0,19,9,241
3184,112_01_0032_V,20,125,5,241
3185,152_02_0019_B,0,237,19,238
3186,152_02_0019_B,0,65,8,238
3187,152_02_0019_B,112,237,8,238
3188,152_01_0016_B,55,133,19,313
3189,152_01_0016_B,99,311,8,313
3190,137_01_0036_A,5,361,19,362
3191,137_01_0036_A,1,62,8,362
3192,137_01_0036_A,92,182,8,362
3193,137_01_0036_A,233,323,8,362
3194,046_01_0025_12,9,213,49,223
3195,046_01_0025_12,41,92,29,223
3196,046_01_0025_12,170,201,30,223
3197,022_04_0031_2,60,218,49,240
3198,022_04_0031_2,60,104,9,240
3199,022_04_0031_2,182,200,8,240
3200,169_04_0003_G,161,328,49,330
3201,169_04_0003_G,0,214,9,330
3202,169_04_0003_G,209,326,8,330
3203,167_01_0025_G,42,347,49,348
3204,167_01_0025_G,0,48,9,348
3205,167_01_0025_G,103,175,8,348
3206,167_01_0025_G,219,324,7,348
3207,167_01_0025_G,317,347,9,348
3208,005_04_0012_B,0,166,49,289
3209,005_04_0012_B,165,287,12,289
3210,005_04_0012_B,142,173,30,289
3211,005_04_0012_B,0,69,7,289
3212,005_04_0012_N,0,107,12,434
3213,005_04_0012_N,107,141,48,434
3214,005_04_0012_N,138,311,49,434
3215,005_04_0012_N,310,432,12,434
3216,005_04_0012_N,287,318,30,434
3217,005_04_0012_N,11,214,7,434
3218,214_02_0035_F,0,264,17,265
3219,214_02_0035_F,105,264,50,265
3220,214_02_0035_F,105,264,4,265
3221,214_02_0035_I,0,272,17,313
3222,214_02_0035_I,272,311,19,313
3223,214_02_0035_I,114,278,50,313
3224,214_02_0035_I,114,278,4,313
3225,120_01_0020_3,30,49,31,152
3226,120_01_0020_3,48,84,9,152
3227,138_02_0037_1,14,62,23,193
3228,138_02_0037_1,62,111,19,193
3229,078_01_0025_C,0,90,19,425
3230,078_01_0025_C,90,135,23,425
3231,078_01_0025_C,135,303,19,425
3232,078_01_0025_C,303,405,24,425
3233,078_01_0025_C,393,423,9,425
3234,214_02_0016_F,278,298,17,299
3235,214_02_0016_F,0,146,0,299
3236,214_02_0016_F,281,298,8,299
3237,214_02_0016_P,212,430,17,431
3238,214_02_0016_P,0,80,0,431
3239,214_02_0016_P,215,429,8,431
3240,043_01_0009_J,0,272,21,274
3241,043_01_0009_J,53,77,9,274
3242,043_01_0009_J,0,272,24,274
3243,043_01_0009_I,0,299,21,301
3244,043_01_0009_I,80,105,9,301
3245,043_01_0009_I,27,299,24,301
3246,134_01_0043_F,0,368,21,372
3247,134_01_0043_F,0,371,24,372
3248,134_01_0043_F,20,128,10,372
3249,134_01_0043_F,182,221,9,372
3250,043_01_0009_K,0,44,21,436
3251,043_01_0009_K,60,83,23,436
3252,043_01_0009_K,81,396,21,436
3253,043_01_0009_K,417,435,11,436
3254,043_01_0009_K,0,96,8,436
3255,043_01_0009_K,176,201,9,436
3256,043_01_0009_K,123,435,24,436
3257,126_01_0027_P,0,42,22,236
3258,126_01_0027_P,43,235,21,236
3259,126_01_0027_F,8,50,22,244
3260,126_01_0027_F,51,243,21,244
3261,087_01_0027_0,110,152,0,256
3262,087_01_0027_0,150,254,21,256
3263,067_01_0018_J,0,274,21,276
3264,067_01_0018_J,0,85,0,276
3265,031_01_0034_0,2,84,0,278
3266,031_01_0034_0,84,141,21,278
3267,040_01_0024_D,0,156,0,311
3268,040_01_0024_D,96,195,21,311
3269,201_04_0022_E,0,447,17,451
3270,201_04_0022_E,87,125,8,451
3271,201_04_0022_E,222,272,9,451
3272,046_01_0010_E,0,14,49,301
3273,046_01_0010_E,0,300,21,301
3274,046_01_0010_B,0,42,49,329
3275,046_01_0010_B,28,328,21,329
3276,051_04_0016_1,207,251,49,421
3277,051_04_0016_1,251,419,21,421
3278,035_01_0043_C,0,147,5,249
3279,035_01_0043_C,90,248,0,249
3280,035_01_0043_C,0,248,24,249
3281,035_01_0043_K,213,313,39,315
3282,035_01_0043_K,0,57,5,315
3283,035_01_0043_K,0,158,0,315
3284,035_01_0043_K,0,313,24,315
3285,068_02_0010_^,0,24,8,219
3286,068_02_0010_^,134,218,9,219
3287,068_02_0010_^,26,69,23,219
3288,068_02_0010_^,0,218,24,219
3289,098_01_0013_2,12,62,31,153
3290,098_01_0013_2,2,35,7,153
3291,098_01_0031_2,47,226,31,269
3292,098_01_0031_2,31,60,7,269
3293,046_01_0029_G,0,304,49,306
3294,046_01_0029_G,149,223,30,306
3295,046_01_0029_G,0,14,7,306
3296,046_01_0029_G,60,301,0,306
3297,159_05_0031_A,0,191,19,372
3298,159_05_0031_A,184,370,0,372
3299,040_01_0023_M,57,144,21,228
3300,040_01_0023_M,31,226,0,228
3301,040_01_0023_],0,53,21,337
3302,040_01_0023_],51,108,8,337
3303,040_01_0023_],165,252,21,337
3304,040_01_0023_],140,336,0,337
3305,040_01_0023_S,0,41,0,390
3306,040_01_0023_S,0,105,21,390
3307,040_01_0023_S,0,45,8,390
3308,040_01_0023_S,103,160,8,390
3309,040_01_0023_S,218,305,21,390
3310,040_01_0023_S,192,388,0,390
3311,196_01_0007_N,0,239,28,241
3312,196_01_0007_N,0,239,13,241
3313,196_01_0007_N,62,94,10,241
3314,196_01_0007_B,0,252,28,254
3315,196_01_0007_B,13,252,13,254
